#,japanese,,,,translation
1209,鏡,かがみ,거울,,mirror
1621,掛かる,かかる,걸리다,,hang
2702,かかる,かかる,"들다, 걸리다",お金がかかるは「들다」、時間がかかるは「걸리다」,"catch (a cold, etc.), come down with"
2911,関わる,かかわる,관하다,,"be involved, be concerned"
745,鍵,かぎ,연쇄,,"key, lock"
1461,書き方,かきかた,쓰는 법,,"how to write, way of writing"
2046,書留,かきとめ,등기,,registered mail
1880,書き取る,かきとる,받아쓰다,,"write down, note down"
2023,書き直す,かきなおす,다시 쓰다,,rewrite
2766,限り,かぎり,한,,limit
1373,限る,かぎる,한하다,,be limited to
81,書く,かく,쓰다,,write
2220,掻く,かく,긁다,,scratch
2815,学習,がくしゅう,학습,,"study, learning"
33,学生,がくせい,학생,,student
1569,拡大,かくだい,확대,,"magnification, enlargement"
693,確認,かくにん,확인,,confirmation
2316,学歴,がくれき,학력,,educational background
1388,隠れる,かくれる,숨다,,hide
2626,がくんと,がくんと,툭,,"sharply, significantly"
1670,掛け算,かけざん,곱셈,,multiplication
240,掛ける,かける,곱하다,,"hang, put on"
1853,過去,かこ,과거,,the past
1798,加工,かこう,가공,,processing
746,傘,かさ,우산,,"umbrella, parasol"
868,飾る,かざる,꾸미다,,decorate
1288,火事,かじ,불,,"fire, blaze"
1405,貸し出す,かしだす,빌려주다,,"lend, lend out"
1847,歌手,かしゅ,가수,,singer
2149,かじる,かじる,갉아먹다,,"nibble, bite"
1018,貸す,かす,빌려주다,,"lend, lease"
73,数,かず,수,,number
818,ガス,がす,가스,,gas (loan word)
248,風邪,かぜ,감기,,cold (illness)
889,風,かぜ,바람,,wind
1981,稼ぐ,かせぐ,벌다,,"earn, make money"
581,風邪薬,かぜぐすり,감기약,,cold medicine
1019,数える,かぞえる,세다,,count
441,家族,かぞく,가족,,"family, household"
2101,ガソリン,がそりん,기름,,gasoline
1451,ガソリンスタンド,がそりんすたんど,주유소,,gas station
156,肩,かた,어깨,,shoulder
2707,型,かた,모양,,"type, model"
706,固い,かたい,딱딱하다,,"stiff, tight"
691,課題,かだい,과제,,"task, assignment"
2808,方々,かたがた,분들,,people (polite)
2575,がたがた,がたがた,울퉁불퉁,,"with a rattling noise, unstable"
262,カタカナ,かたかな,가타카나,,katakana
1816,形,かたち,모양,,"shape, form"
1660,片付く,かたづく,정리되다,,"be put in order, be finished"
1447,片付ける,かたづける,치우다,,"put in order, clean up"
2430,片手,かたて,한 손,,one hand
2446,片方,かたほう,한쪽,,"one side, the other one"
1452,片道,かたみち,평도,,one way (trip)
2420,カタログ,かたろぐ,카탈로그,,catalogue
2726,価値,かち,가치,,"value, worth"
2387,課長,かちょう,과장,,section chief
488,勝つ,かつ,이기다,,win
2116,がっかりする,がっかりする,실망하다,,"disappointed, disappointing"
49,学校,がっこう,학생교,,school
2585,かっとなる,かっとなる,화가 나다,,"in a temper, in a rage"
1968,活動,かつどう,활동,,activity
1661,カップ,かっぷ,컵,,cup
2960,活躍,かつやく,활약,,"(successful) performance, action"
2851,活用,かつよう,활용,,"practical use, application"
678,家庭,かてい,가정,,"home, family"
2995,過程,かてい,과정,,"process, course"
1564,角,かど,모서리,,"corner, edge"
1540,仮名,かな,가나,,kana
1597,家内,かない,아내,,one’s wife
220,悲しい,かなしい,슬프다,,sad
1509,悲しむ,かなしむ,슬퍼하다,,"feel sad, lament"
819,必ず,かならず,꼭,,"without exception, always"
173,かなり,かなり,꽤,,"fairly, rather"
1063,金持ち,かねもち,부자,,wealthy person
1962,可能だ,かのうだ,가능하다,,"possible, potential"
41,彼女,かのじょ,"그녀, 여자 친구",代名詞なら「그녀」、「ガールフレンド」なら「여자 친구」,"she, one’s girlfriend"
527,鞄,かばん,가방,,"bag, handbag"
2085,株,かぶ,주식,,"stock, share"
738,被る,かぶる,쓰다,,"wear, put on (on one’s head)"
855,壁,かべ,벽,,"wall, partition"
2501,かぼちゃ,かぼちゃ,호박,,pumpkin
1227,我慢,がまん,참다,,"patience, endurance"
142,紙,かみ,종이,,paper
736,髪,かみ,머리,,"hair, hairstyle"
2095,神,かみ,신,,God
2622,剃刀,かみそり,면도칼,,razor
2619,噛み付く,かみつく,물다,,bite
1857,雷,かみなり,"천둥, 번개",ゴロゴロという音は「천둥」、ピカっという光は「번개」,"thunder, lightning"
258,髪の毛,かみのけ,머리 카락,,"hair, each single hair"
1305,噛む,かむ,물다,,"bite, chew"
820,カメラ,かめら,카메라,,camera
2320,カメラマン,かめらまん,카메라맨,,photographer
2364,画面,がめん,화면,,screen
2671,がやがや,がやがや,시끌벅적,,"noisily, loudly"
1605,かゆい,かゆい,간지롭다,,itchy
821,通う,かよう,다니다,,"go to and from, frequent a place"
279,火曜日,かようび,화요일,,Tuesday
1088,カラー,からー,칼라,,color (loan word)
305,辛い,からい,맵다,,"spicy, hot"
2666,辛い,辛い,힘들다,,"hard, painstaking"
2428,カラオケ,からおけ,노래방,,karaoke
2154,からかう,からかう,놀리다,,"make fun of, tease"
1794,からからだ,からからだ,목이 마르다,,"very thirsty, very dry"
1725,がらがら,がらがら,와르르,,not crowded
2618,烏,からす,까마귀,,"crow, raven"
887,ガラス,がらす,유리,,glass (material)
85,体,からだ,몸,,"body, physique"
2183,空っぽだ,からっぽだ,텅 비어 있다,,empty
804,借りる,かりる,빌리다,,borrow
124,軽い,かるい,가볍다,,light (of weight)
394,彼,かれ,"그, 남자 친구",代名詞なら「그」、「ボーイフレンド」なら「남자 친구」,"he, one’s boyfriend"
1638,カレーライス,かれーらいす,카레,,curry rice
640,彼ら,かれら,그들,,they
1488,カレンダー,かれんだー,달력,,calendar
465,川,かわ,"강, 시내",大きな川は「강」、小さな川は「시내」,"river, stream"
1477,革,かわ,가죽,,leather
481,可愛い,かわいい,"귀엽다, 예쁘다",赤ちゃんや小動物が可愛い時は「귀엽다」、その他が可愛い時は「예쁘다」。,"cute, sweet"
2595,可愛がる,かわいがる,"귀여워하다, 예뻐하다",赤ちゃんや小動物を可愛いがる時は「귀여워하다」、その他を可愛いがる時は「예뻐하다」。,"love, cherish"
1415,可哀相,かわいそう,불쌍하다,,"poor, pitiful"
1787,可愛らしい,かわいらしい,"귀엽다, 예쁘다",赤ちゃんや小動物が可愛い時は「귀엽다」、その他が可愛い時は「예쁘다」。,"lovely, charming"
1625,乾かす,かわかす,말리다,,dry (something)
280,渇く,かわく,마르다,,be thirsty
960,乾く,かわく,마르다,,become dry
1771,代わり,かわり,대신,,"substitution, alternative"
430,変わる,かわる,변하다,,"change, turn into"
860,代わる,かわる,바뀌다,,"substitute, be substituted for"
1833,缶,かん,캔,,"can, tin"
2343,癌,がん,암,,cancer
2340,眼科,がんか,안과,,"ophthalmology, eye clinic"
812,考え,かんがえ,생각,,"thought, idea"
292,考える,かんがえる,생각하다,,"think, consider"
2838,感覚,かんかく,감각,,"sense, feel"
2614,かんかんだ,かんかんだ,화가 나 있다,,"furiously angry, in a rage"
1493,寒気,さむけ,한기,,chill
2690,環境,かんきょう,환경,,"environment, surroundings"
1198,関係,かんけい,관계,,"relation, relationship"
1881,歓迎,かんげい,환영,,"welcome, greet"
2895,観光,かんこう,관광,,sightseeing
2024,看護師,かんごし,간호사,,female nurse
138,漢字,かんじ,한자,,Chinese character
2689,感じ,かんじ,느낌,,"feeling, impression"
2837,感謝,かんしゃ,감사,,"gratitude, thanks"
1899,患者,かんじゃ,환자,,patient
2909,感情,かんじょう,감정,,"feeling, emotion"
570,感じる,かんじる,느끼다,,"feel, sense"
2971,関心,かんしん,관심,,"concern, interest"
1936,関する,かんする,관하다,,"relate to, regarding"
1944,完成,かんせい,완성,,"completion, finish making or building something"
2746,完全,かんぜん,완전,,"perfect, complete"
2882,感想,かんそう,감상,,"thought, impression"
606,簡単だ,かんたんだ,"쉽다, 간단하다",難易度が低いことは「쉽다」、単純であることは「간단하다」,"simple, easy"
1900,元旦,がんたん,설날,,"morning of the January 1st, New Year’s Day"
1690,勘違い,かんちがい,착각,,"misunderstanding, wrong idea or assumption"
1726,缶詰,かんづめ,통조림,,canned food
2930,感動,かんどう,감동,,"to be impressed, to be touched"
2720,監督,かんとく,감독,,"supervisor, film director"
1448,乾杯,かんぱい,건배,,"toast, drink (in celebration)"
297,頑張る,がんばる,열심히 하다,,"work hard, do one’s best"
2080,管理,かんり,관리,,"management, administration"
182,木,き,나무,,"tree, wood"
1861,気,き,기,,"spirit, temperament"
762,黄色,きいろ,노란색,,yellow color
249,黄色い,きいろい,노랗다,,yellow
440,消える,きえる,자라지다,,"be extinguished, disappear"
2806,記憶,きおく,기억,,"memory, remembrance"
1058,気温,きおん,기온,,air temperature
641,機械,きかい,기계,,machine
2699,機会,きかい,기회,,"opportunity, chance"
2159,着替え,きがえ,"갈아입을 옷, 갈아입는 것",着替える服という意味なら「갈아입을 옷」、着替えることという意味なら「갈아입는 것」,change of clothes
964,着替える,きがえる,갈아입다,,change clothes
2244,企画,きかく,기획,,"planning, project"
679,期間,きかん,기간,,"term, period"
2998,機関,きかん,기관,,"agency, facility"
2266,危機,きき,위기,,"crisis, danger"
1865,企業,きぎょう,기업,,"corporation, business"
26,聞く,きく,"듣다, 묻다",聞こえてくる音を聞くのは「듣다」、質問するのは「묻다」,"hear, ask"
683,危険,きけん,위험,,"danger, dangerous"
1990,機嫌,きげん,기분,,"mood, health"
803,聞こえる,きこえる,들리다,,"hear, be heard"
639,帰国,きこく,귀국,,return to one’s country
2684,記事,きじ,기사,,"article, story"
2053,記者,きしゃ,기자,,"journalist, reporter"
2093,技術,ぎじゅつ,기술,,"skill, technology"
2054,基準,きじゅん,기준,,"standard, criterion"
2415,キス,きす,키스,,kiss
1922,傷,きず,"상처, 기스",生き物の傷は「상처」、物のキズは「기스」,"wound, scar"
2353,傷付ける,きずつける,"상처를 주다, 기스를 내다",「～を傷つける」は、生き物相手なら「-한테 상처를 주다」、物相手なら「-에 기스를 내다」,"hurt (someone), damage (something)"
2277,犠牲,ぎせい,희생,,"sacrifice, loss"
882,季節,きせつ,계절,,season
1520,着せる,きせる,입히다,,dress (someone)
2863,基礎,きそ,기초,,"base, foundation"
1383,規則,きそく,규칙,,"rule, regulation"
893,北,きた,북쪽,,north
1274,ギター,ぎたー,기다,,guitar
1940,期待,きたい,기대,,"expectation, anticipation"
2563,北風,きたかぜ,북풍,,north wind
1978,帰宅,きたく,귀댁,,"return home, come home"
252,汚い,きたない,"더럽다, 지저분하다",清潔でないのは「더럽다」、整理されていないのは「지저분하다」,dirty
2925,きちんと,きちんと,잘,,"properly, neatly"
1306,きつい,きつい,힘들다,,"tight, tough"
1399,気付く,きづく,알아차리다,,"notice, realize"
1281,喫茶店,きっさてん,카페,,"coffee shop, café"
2214,ぎっしり,ぎっしり,가득,,"tightly, closely"
2414,キッチン,きっちん,부엌,,kitchen
483,切手,きって,우표,,postage stamp
1330,きっと,きっと,꼭,,"surely, certainly"
1266,切符,きっぷ,표,,ticket
1257,気に入る,きにいる,마음에 들다,,"like, be pleased with"
2905,記念,きねん,기념,,"commemoration, memory"
1541,記念日,きねんび,기념일,,"memorial day, anniversary"
332,昨日,きのう,어제,,yesterday (colloquial)
1930,機能,きのう,기능,,"function, feature"
2705,昨日,さくじつ,어제,,yesterday (formal)
2111,気の毒だ,きのどくだ,안쓰럽다,,"pitiful, poor"
531,厳しい,きびしい,엄하다,,"strict, severe"
2818,気分,きぶん,기분,,"feeling, mood"
2805,希望,きぼう,희망,,"hope, wish"
642,基本,きほん,기본,,basics
867,決まる,きまる,정해지다,,be decided
569,決める,きめる,정하다,,"decide, agree upon"
179,気持ち,きもち,기분,,"feeling, sensation"
1202,着物,きもの,기모노,,traditional Japanese clothes
2880,疑問,ぎもん,의문,,"question, doubt"
576,客,きゃく,손님,,"visitor, customer"
2781,逆,ぎゃく,거꾸로,,"reverse, opposite"
2512,客観的,きゃっかんてき,객관적,,objective
1639,キャッシュカード,きゃっしゅかーど,현금카드,,cash card
2468,キャベツ,きゃべつ,양배추,,cabbage
2442,キャンセル,きゃんせる,취소,,cancellation
1090,キャンプ,きゃんぷ,캠핑,,"camping, camp"
773,九,きゅう,"아홉, 구",固有語数詞では「아홉」、漢字語数詞では「구」,nine
1170,急だ,きゅうだ,갑작스럽다,,"urgent, steep"
2986,旧,きゅう,구,,"old, former"
2534,ぎゅうぎゅう,ぎゅうぎゅう,꽉꽉,,"packed, crammed"
1204,救急車,きゅうきゅうしゃ,구급차,,ambulance
1343,休憩,きゅうけい,휴계,,break
1524,急行,きゅうこう,급행,,express train
1008,休日,きゅうじつ,쉬는 날,,"day off, holiday"
822,急に,きゅうに,갑자기,,"suddenly, unexpectedly"
895,牛肉,ぎゅうにく,소고기,,beef
1203,牛乳,ぎゅうにゅう,우유,,milk
2580,急用,きゅうよう,급한 일,,urgent business
2541,胡瓜,きゅうり,오이,,cucumber
824,給料,きゅうりょう,월급,,"salary, pay"
97,今日,きょう,오늘,,today (colloquial)
2681,今日,こんにち,오늘날,,these days
2951,行,ぎょう,행,,"line, row"
1742,教育,きょういく,교육,,education
2087,強化,きょうか,강화,,strengthening
2000,教会,きょうかい,"교회, 성당",プロテスタントの教会は「교회」、カトリックの教会は「성당」,church
2359,業界,ぎょうかい,업계,,"industry, business world"
845,教科書,きょうかしょ,교과서,,"textbook, schoolbook"
2596,餃子,ぎょうざ,만두,,Chinese dumpling
848,教師,きょうし,교사,,"teacher, instructor"
847,教室,きょうしつ,교실,,"classroom, class"
699,教授,きょうじゅ,교수,,professor
1966,競争,きょうそう,경쟁,,competition
876,兄弟,きょうだい,형제,,sibling
2083,強調,きょうちょう,강조,,"emphasis, stress"
2789,共通,きょうつう,공통,,commonality
2827,共同,きょうどう,공동,,"joint, cooperation"
2769,興味,きょうみ,관심,,interest
1854,協力,きょうりょく,협력,,"cooperation, collaboration"
825,曲,きょく,곡,,piece of music
161,去年,きょねん,작년,,last year (colloquial)
2581,きょろきょろ,きょろきょろ,두리번두리번,,look around
244,嫌いだ,きらいだ,싫어하다,「～が嫌いだ」は「-를/을 싫어하다」と表現する。,dislike (habitual)
1565,きらきら,きらきら,반짝반짝,,"sparkling, glittering"
1722,ぎらぎら,ぎらぎら,번쩍번쩍,,"glaring, blinding"
2330,義理,ぎり,의리,,"sense of duty, obligation"
2559,ぎりぎり,ぎりぎり,아슬아슬,,"just in time, barely"
133,着る,きる,입다,,"wear, put on"
204,切る,きる,자르다,,cut
333,綺麗だ,きれいだ,예쁘다,,"pretty, clean"
826,切れる,きれる,들다,,"cut well, be sharp"
1374,記録,きろく,기록,,"record, documentation"
2714,議論,ぎろん,의론,,"discussion, debate"
715,気を付ける,きをつける,조심하다,,"be careful about, pay attention to"
300,金,かね,돈,,money (colloquial)
1885,金,きん,금,,gold
1080,銀,ぎん,은,,silver
1278,禁煙,きんえん,금연,,non-smoking
1507,金額,きんがく,금액,,"amount of money, sum"
2272,緊急,きんきゅう,긴급,,"urgent, emergency"
450,銀行,ぎんこう,은행,,bank
2931,禁止,きんし,금지,,"prohibition, forbiddance"
1384,近所,きんじょ,근처,,neighborhood
1398,緊張,きんちょう,긴장,,"tension, strain"
2756,金融,きんゆう,금융,,finance
245,金曜日,きんようび,금요일,,Friday
1924,具合,ぐあい,상태,,"condition, health"
2312,クイズ,くいず,질문,,"quiz, quiz show"
671,空気,くうき,공기,,"air, atmosphere"
813,空港,くうこう,공항,,airport (for public transportation)
1919,偶然,ぐうぜん,우연,,"by chance, coincidence"
1510,クーラー,くーらー,에어컨,,air conditioner (cooling)
1210,草,くさ,풀,,"grass, weed"
1671,臭い,くさい,냄새가 나다,,stinky
1340,腐る,くさる,썩다,,"rot, go bad"
660,櫛,くし,빗,,comb
2525,くしゃくしゃ,くしゃくしゃ,꾸깃꾸깃,,"messy, crumpled"
2190,くしゃみ,くしゃみ,재채기,,sneeze
2582,ぐずぐず,ぐずぐず,꾸물꾸물,,"slowly, tardily"
1496,くすぐったい,くすぐったい,간지럽다,,ticklish
2613,くすぐる,くすぐる,간지럽히다,,tickle
472,薬,くすり,약,,"drug, medicine"
2195,薬指,くすりゆび,약지,,ring finger
1375,具体的,ぐたいてき,구체적,,"concrete, specific"
2588,くたくた,くたくた,흐물흐물,,exhausted
2704,下さる,くださる,주시다,,give (honorific)
1205,果物,くだもの,과일,,fruit
1594,くだらない,くだらない,쓸데없다,,"worthless, trifling"
1542,下り,くだり,하행,,"downhill, going down"
1628,下る,くだる,"내려가다, 내려오다",,"go down, go away from"
354,口,くち,입,,mouth
2645,口喧嘩,くちげんか,입다툼,,quarrel
1025,靴,くつ,신발,,shoes
2472,クッキー,くっきー,쿠키,,cookie
582,靴下,くつした,양말,,socks
1478,ぐっすり,ぐっすり,축,,soundly
2562,くっ付く,くっつく,붙다,,"stick, be attached"
2632,くっ付ける,くっつける,붙이다,,"attach (something), stick (something)"
174,国,くに,나라,,country
1050,配る,くばる,나누다,,"hand out, distribute"
145,首,くび,목,,neck
2941,組,くみ,반,,"school class, group, pair"
2888,組合,くみあい,조합,,"union, guild"
1096,組み立てる,くみたてる,조립하다,,"set up, put together"
592,雲,くも,그룸,,cloud
754,曇り,くもり,흐림,,cloudy weather
271,曇る,くもる,흐려지다,,become cloudy
2553,区役所,くやくしょ,구사무소,,ward office
2012,悔しい,くやしい,"아쉽다, 분하다",もう少しだったのに、に重点がある時は「아쉽다」、腹が立つ、に重点がある時は「분하다」,"frustrating, regrettable"
466,暗い,くらい,어둡다,,"dark, gloomy"
1648,ぐらぐら,ぐらぐら,,,"shaky, unstable"
467,クラス,くらす,"반, 클래스",学校のクラスは「반」、それ以外の一般的な外来語としては「클래스」,class (in school)
1359,グラス,ぐらす,잔,,glass
2894,クラブ,くらぶ,동아리,,club
1385,グラフ,ぐらふ,그래프,,"chart, graph"
442,比べる,くらべる,비교하다,,"compare, contrast"
1052,グラム,ぐらむ,그램,,gram
674,クリーニング,くりーにんぐ,,,dry cleaning
454,繰り返す,くりかえす,반복하다,,repeat
1258,クリスマス,くりすます,크리스마스,,Christmas
308,来る,くる,오다,,come
676,グループ,ぐるーぷ,그룹,,group
2640,くるくる,くるくる,뱅글뱅글,,"round and round, spin"
2479,ぐるぐる,ぐるぐる,빙글빙글,,round and round
828,苦しい,くるしい,괴롭다,,"painful, agonizing"
59,車,くるま,차,,"car, automobile"
2473,車椅子,くるまいす,휠체어,,wheelchair
50,くれる,くれる,주다,,be given
1023,黒,くろ,검은색,,black
468,黒い,くろい,검다,,"black, dark"
2086,加える,くわえる,더하다,,add (things of the same or different kinds)
657,詳しい,くわしい,"잘 알다, 자세하다",人が主語の時は「잘 알다」、物が主語の時は「자세하다」,detailed
1014,君,きみ,너,,you (referring to fellows or subordinates)
2749,軍,ぐん,군,,military
1360,毛,け,털,,"hair, down"
1568,経営,けいえい,경영,,"management, operation"
1183,計画,けいかく,계획,,plan
681,経験,けいけん,경험,,"experience, knowledge"
1211,敬語,けいご,존댓말,,polite speech
2055,傾向,けいこう,경향,,"tendency, disposition"
2091,経済,けいざい,경제,,"economy, economics"
670,警察,けいさつ,경찰,,police
1961,計算,けいさん,계산,,calculation
1543,掲示板,けいじばん,계시판,,"notice board, bulletin board"
2949,芸術,げいじゅつ,예술,,"art, arts and crafts"
298,携帯電話,けいたいでんわ,휴대전화,,cellular phone
2056,契約,けいやく,계약,,"contract, agreement"
1426,ケーキ,けーき,케이크,,cake
2247,ケース,けーす,케이스,,case
227,ゲーム,げーむ,게임,,game
1727,怪我する,けがする,다치다,,injury
1817,景色,けしき,경치,,natural scenery or landscape
1662,消しゴム,けしごむ,재우개,,eraser
1469,化粧,けしょう,화장,,makeup
158,消す,けす,자우다,,"switch off, turn off"
2188,けちだ,けちだ,짜다,,"stingy, miser"
1927,結果,けっか,경과,,"result, outcome"
2734,結局,けっきょく,결국,,"after all, finally"
1294,結構,けっこう,꽤,,quite
2665,結構だ,けっこうだ,괜찮다,,"all right, no thank you"
197,結婚,けっこん,결혼,,marriage
1764,決して,けっして,절대,,"never, by no means"
1212,欠席,けっせき,결석,,absence
1955,決定,けってい,결정,,decision
2143,月末,げつまつ,월말,,end of the month
260,月曜日,げつようび,월요일,,Monday
2952,結論,けつろん,결론,,conclusion
2597,げらげら,げらげら,껄껄,,(laugh) out loud
1072,蹴る,ける,차다,,kick
2692,県,けん,현,,prefecture
1967,原因,げんいん,원인,,"cause, origin"
610,喧嘩,けんか,싸움,,"fight, argument"
2029,見学,けんがく,견학,,field trip
875,玄関,げんかん,현관,,"entrance, door"
159,元気,げんき,기운,,"healthy, energetic"
1748,研究,けんきゅう,연구,,"research, study"
1974,現金,げんきん,현금,,cash
831,健康,けんこう,건강,,health
2901,検査,けんさ,검사,,"inspection, examination"
1364,現在,げんざい,현재,,"the present, present time"
2725,現実,げんじつ,현실,,reality
2271,減少,げんしょう,감소,,"decrease, decline"
2929,現象,げんしょう,현상,,phenomenon
2842,現状,げんじょう,현상,,"current condition, situation"
1928,建設,けんせつ,건설,,"construction (of a building, road, bridge, etc.)"
2790,現代,げんだい,현대,,"present age, modern times"
2261,現地,げんち,현지,,"local, on-site"
2812,建築,けんちく,건축,,"construction, architecture"
1948,検討,けんとう,검토,,examination and consideration
2817,現場,げんば,현장,,"scene, job site"
1247,見物,けんぶつ,구경,,"sightseeing, visit"
2836,憲法,けんぽう,헌법,,"constitution, constitutional law"
2814,権利,けんり,권리,,"right, privilege"
692,子,こ,아이,,"young child, kid"
334,五,ご,"다섯, 오",固有数詞では「다섯」、漢字語数詞では「오」,five
1053,濃い,こい,진하다,,"strong, concentrated"
48,こう,こう,이렇게,,"like this, such"
842,公園,こうえん,공원,,"park, public garden"
2965,講演,こうえん,공연,,"lecture, talk"
1376,効果,こうか,효과,,"effect, result"
1377,公開,こうかい,공개,,opening (to the public)
2294,後悔,こうかい,후회,,regret
850,合格,ごうかく,합격,,pass an examination
2852,交換,こうかん,교환,,"exchange, bartering"
2436,後期,こうき,후기,,"latter term, second half"
2885,公共,こうきょう,공공,,"public, community"
2198,工業,こうぎょう,공업,,"industry, the manufacturing industry"
1649,航空便,こうくうびん,항공편,,"airmail, airfreight"
1921,合計,ごうけい,합계,,"sum, total"
627,高校,こうこう,고등학교,,high school (for short)
318,高校生,こうこうせい,고등학생,,high school student
2826,広告,こうこく,광고,,advertisement
1525,交差点,こうさてん,교차로,,"crossing, intersection"
1743,工事,こうじ,공사,,"construction, repairing"
2092,工場,こうじょう,공장,,"factory, plant"
2794,更新,こうしん,갱신,,"renewal, update"
2199,構造,こうぞう,구조,,"construction, structure"
2556,高速道路,こうそくどうろ,고속도로,,"freeway, expressway"
1479,紅茶,こうちゃ,홍차,,black tea
2028,校長,こうちょう,교장,,"principal, schoolmaster"
2317,好調,こうちょう,호조,,good condition
2939,交通,こうつう,교통,,"traffic, transportation"
1075,交通事故,こうつうじこ,교통사고,,traffic accident
1558,交通費,こうつうひ,교통비,,"traveling expense, transportation fee"
2718,行動,こうどう,행동,,"action, conduct"
2232,購入,こうにゅう,구입,,purchase
2365,後半,こうはん,후반,,"latter half, second half"
1453,交番,こうばん,파출소,,police box
2456,後方,こうほう,후방,,"back, rear"
2985,項目,こうもく,항목,,"item, topic"
2254,効率,こうりつ,효율,,"efficiency, performance"
2658,合理的,ごうりてき,합리적,,"rational, logical"
2967,交流,こうりゅう,교류,,"interaction, contact"
428,声,こえ,목소리,,"voice, sound"
1307,越える,こえる,넘다,,"go over, go across"
833,コース,こーす,코스,,"course, route"
1032,コート,こーと,코트,,"coat, jacket (loan word)"
2983,コード,こーど,코드,,cord
2269,コーナー,こーなー,코너,,"section (of a store etc.), corner"
769,コーヒー,こーひー,커피,,coffee
1630,コーラ,こーら,콜라,,"cola, coke"
1068,氷,こおり,얼음,,ice
1544,凍る,こおる,얼다,,freeze
2485,ゴールデンウィーク,ごーるでんうぃーく,골든위크,,golden week
1984,誤解,ごかい,오해,,misunderstanding
695,国際,こくさい,국제,,international (used in compound nouns)
2552,国際化,こくさいか,국제화,,internationalization
2551,国際的,こくさいてき,국제적,,international
1228,国籍,こくせき,국적,,"nationality, citizenship"
1750,国内,こくない,국내,,"domestic, internal"
1361,黒板,こくばん,칠판,,blackboard
2695,国民,こくみん,국민,,citizen
2219,焦げる,こげる,타다,,"be burned, be scorched"
188,ここ,ここ,여기,,here
36,午後,ごご,오후,,"afternoon, p.m."
362,九日,ここのか,구일,,"nine days, ninth of the month"
335,九つ,ここのつ,아홉 개,,nine (things)
2337,心強い,こころづよい,둔둔하다,,"reassuring, heartening"
209,腰,こし,허리,,"waist, lower back"
380,ご主人,ごしゅじん,남편분,,(someone else’s) husband
899,故障,こしょう,고장,,"malfunction, breakdown"
2532,胡椒,こしょう,후추,,pepper
1846,個人,こじん,개인,,individual person
2280,個性,こせい,개성,,"individuality, unique characteristics"
54,午前,ごぜん,오전,,"morning, a.m."
2001,ご存知だ,ごぞんじだ,아시다,,know (honorific)
533,答え,こたえ,답,,"answer, solution"
337,答える,こたえる,답하다,,give an answer
562,ごちそう,ごちそう,잔치,,"feast, treat"
618,ごちそうする,ごちそうする,사주다,,"treat, host (a meal)"
477,こちら,こちら,이쪽,,"here, this way (polite)"
2732,国家,こっか,국가,,"state, nation"
1877,コック,こっく,요리사,,"cook, chef"
2113,こっそり,こっそり,몰래,,secretly
278,こっち,こっち,이쪽,,"here, this way (casual)"
1308,小包,こづつみ,소포,,"parcel, package"
770,コップ,こっぷ,컵,,"cup, glass"
2680,事,こと,일,,"thing, incident"
39,今年,ことし,올해,,this year (colloquial)
1896,異なる,ことなる,다르다,,differ
43,言葉,ことば,말,,"word, language"
2227,言葉遣い,ことばづかい,말투,,"wording, language"
30,子供,こども,아이,,child
1051,断る,ことわる,거절하다,,"refuse, turn down"
1356,この間,このあいだ,지난번에,,"the other day, not so long ago"
534,この頃,このごろ,요즘,,"these days, recently"
256,ご飯,ごはん,밥,,"meal, cooked rice"
1042,コピー,こぴー,복사,,"copy, photocopy"
2229,御無沙汰,ごぶさた,오랜만,,be out of touch
1708,こぼす,こぼす,쏟다,,spill (something)
661,こぼれる,こぼれる,쏟아지다,,"spill, overflow"
2326,コマーシャル,こまーしゃる,광고,,"commercial, advertising"
829,細かい,こまかい,세세하다,,"minute, fine"
835,困る,こまる,곤란하다,,"be in trouble, not know what to do"
1545,ごみ,ごみ,쓰레기,,trash
1318,混む,こむ,붐비다,,"be crowded, be congested"
1267,ゴム,ごむ,고무,,"elastic, rubber"
203,米,こめ,쌀,,rice (grain)
2598,ごめん,ごめん,미안,,sorry
2022,コメント,こめんと,코멘트,,comment
2172,小指,こゆび,새끼손가락,,"little finger, little toe"
832,ゴルフ,ごるふ,골프,,golf
5,これ,これ,"이것, 이거",基本は「이것」、会話では「이거」,"this, this one"
291,これから,これから,지금부터,,"from now on, after this"
2617,これまで,これまで,지금까지,,"until now, until here"
445,これら,これら,이들,,these
1931,頃,ころ,쯤,,"time, the time when ~"
869,殺す,ころす,죽이다,,kill
1534,転ぶ,ころぶ,넘어지다,,"fall down, fall over"
1208,怖い,こわい,무섭다,,"scary, be afraid"
2641,怖がる,こわがる,무서워하다,,"be afraid of, fear"
1054,壊す,こわす,고장나게 하다,,"break (something), destroy"
573,壊れる,こわれる,고장나다,,"break, break down"
2208,紺,こん,남색,,"dark blue, navy blue"
435,今回,こんかい,이번,,this time
148,今月,こんげつ,이번 달,,this month
1933,今後,こんご,이후,,"in the future, from now on"
2100,コンサート,こんさーと,공연,,concert
2495,金色,金色,금색,,golden color
263,今週,こんしゅう,이번 주,,this week
2309,コンテスト,こんてすと,대회,,"contest, competition"
643,今度,こんど,다음,,"this time, next time"
1586,こんなに,こんなに,이렇게,,"this much, such"
2953,困難,こんなん,어려움,,"difficulty, hardship"
284,今晩,こんばん,오늘밤,,"this evening, tonight"
